Features,Emotion
"[-3.15389923e+02  5.89312706e+01 -1.79677010e+01  2.33335094e+01
  2.21064949e+00 -3.02199697e+00 -1.79709473e+01 -2.08075294e+01
 -1.54970932e+00 -1.07777996e+01 -4.74293661e+00  4.25338125e+00
 -1.15341234e+01  9.39147758e+00 -6.27683735e+00 -6.65096664e+00
 -1.21561158e+00 -8.74454689e+00  3.13360691e+00  1.11952376e+00
  2.32618260e+00  1.07773066e+01  7.53526449e+00  7.27232933e+00
  5.83375931e+00  1.08748302e+01  2.67067957e+00  7.09817219e+00
  5.18097734e+00 -1.10360003e+00  2.55728102e+00  5.66857719e+00
  5.12858677e+00  2.21630469e-01  2.25954604e+00  2.13548470e+00
 -8.59904826e-01 -1.77828383e+00 -2.27893949e+00  1.46531105e+00
  4.37419266e-01  4.71947581e-01  5.04903853e-01  4.78699327e-01
  3.72166842e-01  2.72426009e-01  2.85042644e-01  3.84860396e-01
  3.24525416e-01  3.12733442e-01  3.84743005e-01  3.93256098e-01
  1.62877763e+01  1.81237778e+01  1.95360727e+01  1.82925349e+01
  1.98695928e+01  2.21900470e+01  4.60866676e+01  4.80124890e+03
  1.57549791e-01]",zdegustowanie
"[-3.35859070e+02  7.84448090e+01  1.19962053e+01  2.55297909e+01
  1.95948753e+01 -3.63141251e+00  5.33042145e+00 -3.37645149e+00
 -5.09742212e+00  3.55767298e+00  9.29605961e-01  6.39751530e+00
  7.97553658e-01  2.02387899e-01  1.37926292e+00  6.13807249e+00
 -3.04993939e+00  3.22624588e+00 -3.67297864e+00 -1.49750149e+00
 -7.43129492e+00  2.53111768e+00 -4.82441235e+00  5.05343676e-01
 -1.93582773e+00  1.25726628e+00 -3.88956881e+00  1.39752543e+00
 -1.77023458e+00  4.55768496e-01 -2.05341339e+00  2.80599928e+00
 -8.38674724e-01  2.35962820e+00 -1.26733589e+00  8.25885832e-02
 -2.54937744e+00 -7.18094885e-01 -3.98472762e+00  2.93363482e-01
  4.52948868e-01  5.34248590e-01  5.13326406e-01  4.04971927e-01
  3.08205903e-01  2.74606168e-01  3.01533729e-01  4.10097778e-01
  5.24858057e-01  5.36176145e-01  5.21216393e-01  5.03227711e-01
  1.92204163e+01  1.29936754e+01  1.59504944e+01  1.55785328e+01
  1.64934569e+01  1.76400170e+01  4.74429109e+01  4.44441512e+03
  1.11255543e-01]",zdegustowanie
"[-3.62484528e+02  1.05086876e+02 -2.12097406e+00  2.21140518e+01
  7.73101807e+00  2.24062800e+00 -5.18873310e+00 -2.14625587e+01
 -1.27486286e+01 -8.11298466e+00 -1.50647366e+00  3.85120821e+00
 -3.81886563e-03  7.28434324e+00 -1.35677128e+01 -1.59509254e+00
 -1.23228765e+00  6.17467403e-01  1.84124994e+00 -3.47608399e+00
 -5.37129831e+00 -3.34078693e+00 -2.97179198e+00 -1.82949889e+00
  4.77419682e-02  1.14995804e+01  6.87722492e+00  1.35984697e+01
  1.16976929e+01  1.51115303e+01  1.27923145e+01  8.01563263e+00
  8.29252052e+00  4.63098860e+00 -9.72482741e-01  1.82630718e+00
 -4.80744213e-01 -1.08047080e+00 -1.57936049e+00 -1.12779605e+00
  3.12350363e-01  1.97901070e-01  1.33754328e-01  1.62426442e-01
  1.70056999e-01  1.55602470e-01  1.73393726e-01  2.23447606e-01
  3.14958870e-01  5.35295486e-01  6.40802979e-01  4.61778939e-01
  1.50150402e+01  2.03022168e+01  2.28457373e+01  1.78951008e+01
  1.84998755e+01  1.99508739e+01  4.69234887e+01  3.74637727e+03
  5.87906376e-02]",zdegustowanie
"[-4.01363007e+02  8.69580460e+01  2.26471758e+00  3.01870747e+01
  7.66087008e+00 -1.34851050e+00 -8.40870476e+00 -1.26827946e+01
 -1.28932981e+01 -2.26345658e+00 -1.08125792e+01  4.75244427e+00
 -5.42403221e+00  3.31565809e+00 -5.83004904e+00 -2.28380299e+00
  9.08106625e-01 -1.56008351e+00 -7.65704966e+00 -1.17464828e+00
 -1.36957479e+00 -3.52330041e+00 -1.23702395e+00 -2.26608205e+00
 -1.74550772e+00  6.49609685e-01  3.61710048e+00  3.64456105e+00
  7.61133099e+00  7.19604826e+00  6.51898479e+00  9.21669197e+00
  7.11733341e+00  4.47137690e+00  5.46196413e+00  1.08408940e+00
 -3.49585384e-01  1.52377808e+00 -2.53799582e+00  2.08573270e+00
  2.84406155e-01  2.24687010e-01  2.06834033e-01  1.89523712e-01
  2.03560159e-01  2.72498131e-01  2.65941411e-01  4.00247663e-01
  5.28195679e-01  5.56121469e-01  4.92802322e-01  3.83585751e-01
  1.65953061e+01  1.77660092e+01  2.05446216e+01  1.51365210e+01
  1.71785986e+01  1.71474138e+01  4.95969056e+01  3.97248641e+03
  1.05723505e-01]",zdegustowanie
"[-3.75916107e+02  1.18148079e+02  1.78862991e+01  2.89776726e+01
  1.91498451e+01  6.25056505e+00  5.16080332e+00  1.70985773e-01
 -6.96530342e+00 -4.31327820e+00  2.65129638e+00  5.16313314e+00
 -3.73594546e+00  7.06103504e-01  5.66861916e+00  2.78640151e+00
 -2.66015959e+00  2.48123670e+00 -2.00959659e+00 -4.43546742e-01
 -4.12666225e+00  5.41399539e-01 -4.84809542e+00  2.14775696e-01
 -2.94989204e+00 -2.59227663e-01 -5.37576795e-01 -7.33570158e-01
 -2.07846642e+00  1.61974204e+00 -2.61109471e+00  1.43331456e+00
  1.00110567e+00  2.52690458e+00 -1.00606668e+00  1.18197060e+00
 -3.49157166e+00 -9.16398942e-01 -2.31650329e+00  8.24620128e-01
  3.11202586e-01  3.60736609e-01  3.87779951e-01  3.21930617e-01
  3.10647875e-01  3.73194009e-01  3.75159353e-01  3.75513941e-01
  4.79089648e-01  5.01938045e-01  4.76878166e-01  3.89688641e-01
  1.92264459e+01  1.45619356e+01  1.71819071e+01  1.58717549e+01
  1.70927560e+01  1.67204808e+01  4.72041269e+01  3.40325154e+03
  5.36903059e-02]",zdegustowanie
"[-3.75183990e+02  9.13545074e+01  7.23886669e-01  2.84289341e+01
  3.35765100e+00  4.65332222e+00 -1.27374306e+01 -1.97653847e+01
 -1.71923733e+00 -7.36595535e+00  2.34375790e-01  5.55270100e+00
 -4.53159094e-01  8.85673904e+00 -1.40229073e+01 -1.78576005e+00
  2.01523399e+00  7.57525802e-01  1.60534787e+00 -1.21533203e+00
 -1.91588366e+00 -4.31867743e+00 -2.40572357e+00 -9.61164892e-01
 -4.47419596e+00  4.19670486e+00  3.73015618e+00  1.15077829e+01
  1.00172424e+01  1.53912067e+01  1.27012510e+01  6.98243284e+00
  2.99509621e+00  5.10131168e+00  9.90304649e-02  6.49208450e+00
  4.38308537e-01  2.55168223e+00 -2.37471604e+00  1.16636765e+00
  3.54475796e-01  3.08310270e-01  3.06273282e-01  3.44129235e-01
  3.02868813e-01  3.19450974e-01  2.83944905e-01  2.61164159e-01
  3.73638690e-01  5.43947279e-01  6.80835962e-01  4.82769787e-01
  1.63422164e+01  1.59865833e+01  1.92701137e+01  1.64564992e+01
  1.85767874e+01  2.00094957e+01  4.65135135e+01  4.06047953e+03
  1.06689453e-01]",zdegustowanie
"[-3.38814240e+02  8.64897156e+01  1.44584846e+01  2.42704487e+01
  1.36086378e+01  3.00845313e+00 -6.31063652e+00 -1.48900089e+01
 -1.34132891e+01 -1.21694577e+00 -9.70840359e+00  1.13255382e-01
 -9.00512695e+00  3.42252302e+00 -2.60050583e+00 -2.10959959e+00
  8.42347383e-01  2.73880863e+00 -2.71676826e+00 -4.39142370e+00
 -2.69023681e+00 -1.14413297e+00 -6.17866516e+00  1.53188124e-01
 -6.55989647e-01 -2.43721819e+00 -2.69640112e+00  3.02485704e-01
 -5.00686836e+00  4.09732044e-01 -2.61191940e+00  3.03205371e-01
 -1.61916697e+00  3.22441149e+00 -1.27468109e+00  2.55750942e+00
  2.11570874e-01  4.49581099e+00  2.34798908e+00  4.59058666e+00
  5.44686139e-01  4.54635561e-01  3.89433384e-01  3.86470675e-01
  3.81459266e-01  4.29416448e-01  4.31625843e-01  3.51834625e-01
  3.15186083e-01  3.26287359e-01  4.26496714e-01  5.22501230e-01
  2.12822777e+01  1.54946863e+01  1.85236678e+01  1.49731698e+01
  1.70215350e+01  1.78620018e+01  4.82223993e+01  3.47937382e+03
  1.16388494e-01]",zdegustowanie
"[-3.55214081e+02  9.42994919e+01  2.66270485e+01  1.95811367e+01
  5.98470974e+00 -2.15227231e-01  3.59813213e+00 -1.06755562e+01
 -1.16928244e+01 -3.88494158e+00 -7.26286888e+00  3.13675690e+00
 -5.90451050e+00  1.28565514e+00 -3.43688536e+00 -3.97913194e+00
  6.25174046e-01  5.10828257e+00 -6.71610832e+00 -3.27017689e+00
 -2.44714975e+00 -4.78389978e+00 -6.42209387e+00  1.92382634e+00
 -4.72489309e+00 -1.07259011e+00 -3.86574984e+00 -1.78317174e-01
 -4.22483492e+00 -1.60504878e-01 -4.07569551e+00  1.57861918e-01
 -4.09710026e+00  6.15614057e-01 -2.21220207e+00 -6.76053643e-01
 -2.91084647e+00  8.31067324e-01  2.97662306e+00  5.23340845e+00
  4.13740158e-01  3.23726833e-01  3.59661937e-01  4.77163464e-01
  5.57485461e-01  4.48532254e-01  3.27901274e-01  2.67249256e-01
  2.47856647e-01  3.10282350e-01  5.02559960e-01  5.50367773e-01
  2.10984655e+01  1.64552675e+01  1.91437330e+01  1.62367600e+01
  1.57016428e+01  1.86626147e+01  4.67733009e+01  3.86646412e+03
  1.20325159e-01]",zdegustowanie
"[-4.35871246e+02  7.41893311e+01 -5.76825571e+00  3.45154991e+01
  9.78934956e+00 -1.99669600e+00 -1.10944529e+01 -1.40273895e+01
  2.03428364e+00  5.88694382e+00 -3.65571904e+00  3.49483943e+00
 -1.05208197e+01  1.23594427e+01 -3.22641075e-01 -3.48395920e+00
  5.34288979e+00  1.51834118e+00 -1.50550234e+00 -2.75983906e+00
 -9.90311623e-01  2.51378179e+00 -3.47044444e+00 -1.98218250e+00
 -7.52970397e-01  5.85648596e-01  1.77478635e+00  8.50990391e+00
  6.80641174e+00  1.20944147e+01  7.63004351e+00  9.88808250e+00
  8.66121578e+00  9.72965336e+00  7.26879311e+00  5.23751593e+00
  1.19987570e-01  8.79467487e-01  7.29106903e-01  2.39203286e+00
  3.16868693e-01  3.10926765e-01  3.01404178e-01  2.61278957e-01
  2.70105839e-01  3.12898517e-01  3.35802525e-01  4.34966236e-01
  5.39220273e-01  5.43482065e-01  5.52815974e-01  3.83825064e-01
  1.79235649e+01  1.78832609e+01  2.05354457e+01  1.81008966e+01
  1.99531668e+01  2.05144575e+01  4.80690601e+01  4.30765788e+03
  1.29247030e-01]",zdegustowanie
"[-3.92100220e+02  1.37126740e+02  8.08247280e+00  3.75329399e+01
  3.24773216e+01 -2.44157839e+00 -6.74343204e+00 -1.53219357e+01
 -3.16869903e+00  1.40317643e+00 -3.61297846e+00  6.51821709e+00
 -2.33789110e+00 -3.04230064e-01  6.50091076e+00 -1.30393016e+00
 -2.62928152e+00 -1.09397650e+00  1.03122091e+00 -5.22508812e+00
  4.53939259e-01 -2.80140936e-01 -5.69087553e+00  1.07118201e+00
 -2.02887654e+00  3.40923846e-01 -1.26444697e+00 -1.93318939e+00
 -6.87974572e-01  1.67038524e+00 -2.00762796e+00  1.48758423e+00
 -1.59435189e+00 -3.10062140e-01 -1.84341156e+00 -5.76960981e-01
 -2.32676983e+00 -1.12492847e+00 -2.96132302e+00  6.28184557e-01
  4.52062786e-01  4.31479812e-01  4.56725478e-01  4.62060332e-01
  4.25963104e-01  4.20662105e-01  4.16085184e-01  4.25385326e-01
  5.72114885e-01  6.88493848e-01  7.41987228e-01  5.40351391e-01
  1.64218771e+01  1.15514673e+01  1.77104327e+01  1.45588419e+01
  1.71521545e+01  1.87399661e+01  4.43691542e+01  2.39764874e+03
  4.44899339e-02]",zdegustowanie
"[-3.43847260e+02  8.46780090e+01 -1.89759960e+01  3.47924919e+01
  9.94501114e+00 -5.25220633e+00  7.41268322e-02 -2.35882969e+01
  3.86008954e+00 -1.12138481e+01 -2.52480149e+00  6.12492752e+00
 -7.92910147e+00  1.68812180e+01 -2.51022398e-01 -9.62218380e+00
  1.24316645e+00  5.89638650e-01 -3.78810334e+00  1.68186224e+00
 -5.58995819e+00  5.98144484e+00  5.81875896e+00  6.43519688e+00
  1.87258186e+01  1.76788445e+01  1.24001560e+01  9.94154644e+00
  5.58255148e+00  9.61214924e+00  9.55791759e+00  1.24892845e+01
  6.00703096e+00  6.07232285e+00  1.84848261e+00  3.47141504e+00
 -1.36802360e-01  3.10393429e+00 -4.28646708e+00  2.29243112e+00
  5.00278294e-01  5.03408372e-01  3.52020442e-01  2.21162170e-01
  1.79608434e-01  1.68933675e-01  2.18603253e-01  3.20641458e-01
  4.10604000e-01  4.49842840e-01  4.08229083e-01  4.31438923e-01
  2.24968379e+01  1.92807239e+01  2.25617839e+01  1.77866715e+01
  1.93558881e+01  2.31546883e+01  4.53126259e+01  3.73651414e+03
  7.66989087e-02]",zdegustowanie
"[-2.63724823e+02  7.92912598e+01  1.15925550e+01  9.12760353e+00
  2.16405392e+00 -3.04032922e+00 -8.32904053e+00 -1.11460180e+01
 -2.98277712e+00 -1.17170610e+01  4.57465351e-01  3.14185524e+00
 -6.19686699e+00  8.82040977e+00  3.52361679e+00 -1.37409079e+00
 -1.32233477e+00 -9.30246115e-01 -2.91329694e+00 -1.53030825e+00
 -4.17039824e+00  2.31891066e-01 -4.43345213e+00  9.72073853e-01
 -2.26562285e+00  1.89527619e+00 -8.51118922e-01  1.82231796e+00
  1.23908710e+00  2.12084484e+00  6.17725134e-01  3.90002704e+00
  7.20114410e-01  5.25761318e+00  2.26187301e+00  5.85202837e+00
  4.77273035e+00  7.49886322e+00  1.48166001e+00  3.81476808e+00
  5.47984362e-01  5.07915974e-01  3.81693602e-01  3.18210959e-01
  3.64837259e-01  4.11839366e-01  4.35768038e-01  4.37679023e-01
  4.16423976e-01  3.98350298e-01  4.45617288e-01  4.55573350e-01
  1.78945905e+01  1.46119960e+01  1.71620990e+01  1.47177638e+01
  1.61085947e+01  1.70129274e+01  4.59935779e+01  5.27495660e+03
  1.99424913e-01]",zdegustowanie
"[-4.34263824e+02  8.76246490e+01 -6.96607971e+00  2.91256199e+01
  1.19882660e+01  2.24449158e+00 -9.46934319e+00 -1.98695259e+01
  1.08132660e+00 -2.96386695e+00 -4.64152384e+00  3.81430364e+00
 -1.25829077e+01  9.64892292e+00  2.72416520e+00 -5.26391220e+00
  5.43722773e+00 -1.85379291e+00 -3.30242682e+00 -2.52088404e+00
 -4.06836843e+00  3.23234940e+00 -5.34536552e+00 -7.91628361e-02
  2.03427255e-01  4.20316219e+00  3.96983314e+00  8.64848995e+00
  8.36434078e+00  1.12605219e+01  1.33067141e+01  1.18762197e+01
  4.52967548e+00  6.55055237e+00  4.10125446e+00  3.34406304e+00
  4.73675442e+00  1.84973729e+00 -1.64879978e-01  9.46190119e-01
  3.06992173e-01  2.96518296e-01  2.56166756e-01  2.04246014e-01
  2.00770378e-01  2.94851393e-01  3.42456996e-01  3.73874784e-01
  5.80930412e-01  6.15990222e-01  5.00798643e-01  3.84103626e-01
  1.81902947e+01  1.63652866e+01  2.13143247e+01  1.78722573e+01
  2.01340575e+01  2.05962095e+01  4.58815535e+01  3.76086598e+03
  8.73679577e-02]",zdegustowanie
"[-3.56741577e+02  6.95026550e+01 -1.55188837e+01  3.12279663e+01
  3.88737178e+00 -4.87321472e+00 -5.74773979e+00 -1.80071316e+01
  4.53947592e+00 -8.36653519e+00 -1.08711433e+00  1.92218995e+00
 -9.19812489e+00  1.44980717e+01 -2.80367923e+00 -6.77487278e+00
 -9.85025048e-01 -2.23719549e+00 -2.15244126e+00 -4.85969365e-01
 -7.27268028e+00  2.69939518e+00 -2.68093348e+00  1.84850132e+00
  9.81691837e+00  1.45757627e+01  1.23608217e+01  1.03275270e+01
  1.25044193e+01  1.27426300e+01  1.16575422e+01  1.25903301e+01
  4.80199146e+00 -5.58410466e-01 -5.39664507e-01  5.19013357e+00
 -3.12280625e-01 -1.35174155e+00 -6.75582695e+00 -1.89904273e+00
  5.04841685e-01  3.53715867e-01  2.34511435e-01  1.91297799e-01
  1.88436687e-01  2.01166630e-01  2.02877387e-01  2.99792320e-01
  3.61016989e-01  4.29866731e-01  5.39884984e-01  4.36264306e-01
  1.77843598e+01  2.13068886e+01  2.25385031e+01  2.00901547e+01
  2.10342304e+01  2.26000981e+01  4.62978371e+01  4.26122459e+03
  1.42531062e-01]",zdegustowanie
"[-4.03308960e+02  1.38830963e+02  2.41091614e+01  2.48443947e+01
  1.74009533e+01  1.54425800e+00  9.32202053e+00 -1.15982285e+01
 -1.40137112e+00  1.02394736e+00  1.04989871e-01  8.47090340e+00
 -2.19259381e+00  4.64781255e-01  3.99169421e+00 -4.33522791e-01
 -1.64293122e+00  3.99147320e+00 -4.48169279e+00 -2.11159229e+00
  5.15633762e-01 -1.81380525e-01 -8.51251125e+00  2.75183105e+00
 -2.81320620e+00 -2.11816692e+00 -1.94415569e+00 -2.42648914e-01
 -3.08378577e+00 -9.56952035e-01 -1.76042259e+00  1.89501905e+00
 -1.92255199e+00 -8.70976090e-01 -9.32194233e-01 -2.88404465e+00
 -2.78217602e+00 -1.47700632e+00 -3.00241542e+00 -1.68176985e+00
  3.76363933e-01  4.14302766e-01  4.56870586e-01  4.26736653e-01
  3.63608569e-01  3.09740782e-01  3.12955022e-01  4.43437040e-01
  6.03253126e-01  6.53105915e-01  6.03549182e-01  4.87636119e-01
  1.81014997e+01  1.27177201e+01  1.65964530e+01  1.36111902e+01
  1.50889366e+01  1.79803147e+01  4.38780191e+01  2.08693120e+03
  6.31853070e-02]",zdegustowanie
"[-3.64849487e+02  7.61947861e+01  1.24051504e+01  5.46770239e+00
  3.43458295e+00 -1.10913360e+00 -1.64244103e+00 -2.78724790e+00
 -1.80849209e+01 -1.31452579e+01 -3.35878825e+00 -7.21658230e+00
 -9.86887360e+00  1.85157585e+00  1.10612147e-01 -5.80164051e+00
 -1.44126844e+00  1.18814635e+00 -1.06719136e+00 -7.45899558e-01
 -2.05406451e+00  3.70000553e+00  1.31081593e+00  2.25323677e+00
  2.55607915e+00  8.02900600e+00  5.93919992e+00  1.10611696e+01
  5.69878960e+00  5.26235437e+00  6.07209969e+00  1.17453814e+01
  8.07039833e+00  5.72659397e+00  3.25824022e+00  3.83917499e+00
 -5.09459257e+00  2.92315793e+00  6.34740889e-01  3.65038514e+00
  2.76363790e-01  2.57814109e-01  2.57239282e-01  2.12991998e-01
  2.29604334e-01  1.90580025e-01  1.79332823e-01  3.36865008e-01
  4.03120607e-01  2.84393370e-01  3.35830301e-01  3.92846048e-01
  1.82351770e+01  2.26293771e+01  2.35719534e+01  1.89055285e+01
  1.82250965e+01  1.70626235e+01  4.89694488e+01  3.39757219e+03
  8.20188884e-02]",zdegustowanie
"[-3.63819061e+02  1.12873032e+02  2.08375683e+01  2.75286179e+01
  1.90560684e+01  3.03693867e+00 -2.58149356e-01  9.84972060e-01
 -8.19910336e+00 -2.90776777e+00  1.96489882e+00 -8.36236000e-01
 -5.03498888e+00 -2.60185981e+00  5.28899431e+00  9.46758270e-01
 -6.19860554e+00  1.47167015e+00 -5.71703911e+00  1.06318617e+00
 -6.13034868e+00  6.27639830e-01 -6.30919790e+00 -3.15633726e+00
 -3.28046942e+00 -2.80788684e+00 -2.04357758e-01 -2.98770189e+00
 -3.15717196e+00  1.76777196e+00 -2.11062098e+00  1.25932145e+00
  3.75124775e-02  1.23615718e+00 -1.17209721e+00  1.31591380e+00
 -3.49398422e+00 -5.08068264e-01 -1.53548574e+00  6.52218759e-01
  3.32848012e-01  2.71316409e-01  2.65716583e-01  2.51435965e-01
  2.67366350e-01  3.68963152e-01  4.45830822e-01  4.64504331e-01
  5.05147874e-01  5.79490542e-01  5.24083614e-01  4.80461478e-01
  2.05608004e+01  1.51234955e+01  1.73231406e+01  1.55520081e+01
  1.65729051e+01  1.67175253e+01  4.62922658e+01  3.36499763e+03
  5.01745975e-02]",zdegustowanie
"[-4.00212402e+02  6.05593147e+01  1.69774532e+01  1.55950861e+01
 -4.94248509e-01 -3.42210221e+00 -3.64813626e-01 -1.40492010e+01
 -7.66133165e+00  5.36850071e+00 -2.75501180e+00 -2.11513495e+00
 -2.75121784e+00  7.95609891e-01 -2.27581501e+00 -1.81920052e+00
 -4.49436426e-01  4.16496325e+00 -6.22585297e+00  7.73994565e-01
 -4.87527084e+00 -1.79681563e+00 -2.19904184e+00  1.01340437e+00
 -1.62613297e+00  2.97250557e+00  2.66011804e-02 -8.05288374e-01
 -4.05833435e+00  2.29027897e-01 -3.40562916e+00 -1.51699662e+00
 -3.98074818e+00 -1.86866713e+00 -4.85444880e+00 -1.22740769e+00
 -3.33907396e-01 -2.58402658e+00 -3.26527572e+00 -1.28519201e+00
  4.68827963e-01  5.36222816e-01  5.78260005e-01  5.05221009e-01
  3.91856462e-01  3.49023491e-01  3.53145599e-01  3.88911217e-01
  4.06959683e-01  4.28233504e-01  4.13424313e-01  4.26783472e-01
  2.06259916e+01  1.70880395e+01  1.87997347e+01  1.76708864e+01
  1.69800564e+01  1.77168185e+01  4.79139893e+01  4.76854556e+03
  1.92186587e-01]",zdegustowanie
"[-3.47445282e+02  9.18863068e+01 -3.70070505e+00  2.84006310e+01
  3.68829536e+00  1.53466094e+00 -7.98475409e+00 -1.82487717e+01
 -2.47136736e+00 -7.75139380e+00  4.70633364e+00  6.54769087e+00
  1.67500019e+00  9.67422867e+00 -1.74838085e+01 -2.97740650e+00
  2.20628357e+00  1.92049995e-01  2.47136283e+00 -8.18116069e-01
 -3.63776469e+00 -3.50187588e+00 -2.81954479e+00  5.06487370e-01
 -2.15542817e+00  9.18276310e+00  9.77837944e+00  1.47439251e+01
  1.33701239e+01  1.50486736e+01  6.78258276e+00  2.49066401e+00
  6.44421673e+00  2.80680132e+00  5.03116560e+00  1.98272252e+00
 -1.23794258e+00  7.05857277e-01 -1.75054860e+00  2.66072941e+00
  3.72919619e-01  3.15357447e-01  3.12967509e-01  3.02030742e-01
  3.12698752e-01  2.83645123e-01  2.15746239e-01  2.50792742e-01
  3.13855201e-01  4.48486209e-01  7.38938570e-01  5.72551191e-01
  1.53772047e+01  1.77634233e+01  1.91895822e+01  1.62159092e+01
  1.84952831e+01  2.00875547e+01  4.50793535e+01  4.08907531e+03
  9.76162269e-02]",zdegustowanie
"[-3.91169952e+02  7.58438187e+01  1.69981880e+01  2.80540237e+01
  1.01445541e+01  1.01910467e+01  3.77971411e+00 -1.13522396e+01
 -9.59501362e+00 -6.08804083e+00 -5.18139791e+00  6.05967665e+00
  2.75151432e-01  5.57354927e-01  6.67930961e-01  4.48457336e+00
 -7.44593906e+00  1.42020273e+00  3.14779449e+00 -1.00820231e+00
 -6.73909950e+00  4.18398157e-03 -7.12990582e-01  1.75177169e+00
 -9.50348437e-01  1.62277615e+00 -1.59576654e+00  3.30153513e+00
 -9.35157299e-01  3.02735281e+00  5.76749109e-02  3.05690956e+00
 -1.35777724e+00  1.21472228e+00 -1.47684562e+00  2.37318468e+00
 -1.25135696e+00  2.20747232e+00 -9.54378426e-01  3.85658264e+00
  5.93469858e-01  4.94761497e-01  4.32959646e-01  3.78221959e-01
  3.92514884e-01  4.31249321e-01  4.16869402e-01  4.61741567e-01
  5.54331601e-01  5.76397717e-01  5.42271376e-01  6.39501810e-01
  1.63653698e+01  1.15007295e+01  1.72754976e+01  1.47898328e+01
  1.75934023e+01  1.75677089e+01  4.63906657e+01  4.17116477e+03
  1.36390270e-01]",zdegustowanie
"[-3.73972961e+02  1.03285278e+02  4.43424129e+00  2.20347424e+01
  1.29818697e+01 -5.77183628e+00 -1.19374886e+01 -2.49593735e+01
 -1.21990366e+01 -5.59277725e+00 -7.24072123e+00  4.94189596e+00
 -8.35156217e-02 -9.05137435e-02 -9.36812592e+00 -4.08780479e+00
 -5.49017072e-01  9.85524297e-01  1.83377826e+00 -1.51427579e+00
 -4.91472816e+00 -1.77158058e+00 -2.26071334e+00  4.42370653e-01
  1.54330075e+00  8.71081734e+00  1.21501112e+01  1.42826242e+01
  1.37727623e+01  1.22805624e+01  9.98565006e+00  5.20769691e+00
  2.00103879e+00  7.36619425e+00  1.81132472e+00  2.63014531e+00
 -4.15257645e+00 -7.76229322e-01 -2.12679529e+00  3.21693349e+00
  3.01960647e-01  2.21902817e-01  1.99542627e-01  1.47010207e-01
  1.27382189e-01  1.35066301e-01  1.54518574e-01  2.01870650e-01
  2.91181892e-01  3.48384112e-01  5.04988134e-01  4.69293654e-01
  1.59463461e+01  2.17802246e+01  2.24896602e+01  1.73928260e+01
  1.90297367e+01  1.91017238e+01  4.66982890e+01  3.59540519e+03
  7.44670286e-02]",zdegustowanie
"[-3.54768890e+02  7.39064713e+01  1.49747763e+01  3.76790237e+01
  9.65507889e+00  9.27000332e+00 -2.62057495e+00  2.78202593e-01
 -7.81954956e+00 -1.50209367e+00  4.53051424e+00  6.78159142e+00
 -1.97643232e+00  2.15505290e+00  2.96349120e+00  1.80695653e+00
 -2.50575161e+00  1.18184686e+00 -1.68379676e+00 -3.35700727e+00
 -3.11592865e+00  3.56542158e+00 -5.42324877e+00  2.08406702e-01
 -3.02184272e+00  1.68395966e-01 -2.17140484e+00 -5.29386580e-01
 -2.19291592e+00 -3.42984349e-01 -7.13025272e-01  1.05842507e+00
 -1.85317457e+00  3.91095614e+00  5.31178951e-01  1.38722256e-01
 -1.53183413e+00  1.39474630e+00 -3.96176648e+00 -1.78812519e-01
  4.62507099e-01  5.00682116e-01  4.82476830e-01  5.37685275e-01
  5.41187644e-01  4.43658590e-01  3.84829640e-01  4.06606525e-01
  4.66577739e-01  5.11469901e-01  5.46268582e-01  4.28693533e-01
  1.54592260e+01  1.11091847e+01  1.50340853e+01  1.46535689e+01
  1.67143090e+01  1.64341592e+01  4.69061581e+01  4.44986979e+03
  1.43093533e-01]",zdegustowanie
